step,time_s,x,y,x_dot,y_dot,theta,theta_dot,leg_contact_left,leg_contact_right,goal_x,goal_y,goal_theta,main_engine_thrust,side_engine_thrust,nozzle_angle,main_engine_thrust_raw,side_engine_thrust_raw,nozzle_angle_raw,reward,terminated,truncated,next_x,next_y,next_x_dot,next_y_dot,next_theta,next_theta_dot,next_leg_contact_left,next_leg_contact_right
349,5.816666666666666,12.015913009643555,7.6468825340271,0.6155158877372742,0.08055369555950165,-0.09355559945106506,-0.1773352026939392,False,True,15.0,7.4796546662204,0.0,0.0,0.7136787116527559,-1.0,-878.1545073281188,0.7136787116527559,-2.256241327661276,-0.2786668129967769,False,False,12.025996208190918,7.64816951751709,0.6049996614456177,0.07736364752054214,-0.09645957499742508,-0.17423845827579498,False,True
350,5.833333333333333,12.025996208190918,7.64816951751709,0.6049996614456177,0.07736364752054214,-0.09645957499742508,-0.17423845827579498,False,True,15.0,7.4796546662204,0.0,0.0,0.7202755734324455,-1.0,-872.4229205033173,0.7202755734324455,-2.217212165041268,-0.27458604510150963,False,False,12.03591251373291,7.6494059562683105,0.5949572324752808,0.07432808727025986,-0.09931433200836182,-0.1712830811738968,False,True
351,5.85,12.03591251373291,7.6494059562683105,0.5949572324752808,0.07432808727025986,-0.09931433200836182,-0.1712830811738968,False,True,15.0,7.4796546662204,0.0,0.0,0.7258686602115634,-1.0,-866.8678579074543,0.7258686602115634,-2.1799693065822123,-0.2706722283576374,False,False,12.045668601989746,7.650595188140869,0.5853679776191711,0.07143726944923401,-0.10212210565805435,-0.16846273839473724,False,True
352,5.866666666666666,12.045668601989746,7.650595188140869,0.5853679776191711,0.07143726944923401,-0.10212210565805435,-0.16846273839473724,False,True,15.0,7.4796546662204,0.0,0.0,0.7305028662085538,-1.0,-861.4783943661688,0.7305028662085538,-2.144433108748496,-0.26690563410287854,False,False,12.055272102355957,7.651737689971924,0.5762123465538025,0.06868225336074829,-0.10488495230674744,-0.16577142477035522,False,True
353,5.883333333333334,12.055272102355957,7.651737689971924,0.5762123465538025,0.06868225336074829,-0.10488495230674744,-0.16577142477035522,False,True,15.0,7.4796546662204,0.0,0.0,0.7342197716236121,-1.0,-856.2401354331599,0.7342197716236121,-2.1105280553638934,-0.2633006169675617,False,False,12.064729690551758,7.65283727645874,0.5674719214439392,0.0660543367266655,-0.10760501772165298,-0.16320346295833588,False,True
354,5.9,12.064729690551758,7.65283727645874,0.5674719214439392,0.0660543367266655,-0.10760501772165298,-0.16320346295833588,False,True,15.0,7.4796546662204,0.0,0.0,0.7370581373572351,-1.0,-851.1444138365714,0.7370581373572351,-2.0781828084126115,-0.25983990688971237,False,False,12.074048042297363,7.653894901275635,0.5591287016868591,0.06354565918445587,-0.11028426885604858,-0.16075344383716583,False,True
355,5.916666666666667,12.074048042297363,7.653894901275635,0.5591287016868591,0.06354565918445587,-0.11028426885604858,-0.16075344383716583,False,True,15.0,7.4796546662204,0.0,0.0,0.739055508375168,-1.0,-846.1796443638665,0.739055508375168,-2.0473291085183623,-0.2565147678191283,False,False,12.083233833312988,7.65491247177124,0.5511654615402222,0.061148907989263535,-0.11292456835508347,-0.15841606259346008,False,True
356,5.933333333333334,12.083233833312988,7.65491247177124,0.5511654615402222,0.061148907989263535,-0.11292456835508347,-0.15841606259346008,False,True,15.0,7.4796546662204,0.0,0.0,0.7402483955025676,-1.0,-841.3364834728164,0.7402483955025676,-2.0179002783760427,-0.25331357484087236,False,False,12.092292785644531,7.6558918952941895,0.5435650944709778,0.0588565468788147,-0.11552762240171432,-0.15618610382080078,False,True
357,5.95,12.092292785644531,7.6558918952941895,0.5435650944709778,0.0588565468788147,-0.11552762240171432,-0.15618610382080078,False,True,15.0,7.4796546662204,0.0,0.0,0.7406743660569193,-1.0,-836.6057747278854,0.7406743660569193,-1.9898306412205102,-0.25024799473891524,False,False,12.101231575012207,7.656835079193115,0.5363125205039978,0.05666256695985794,-0.118095263838768,-0.1540590524673462,False,True
358,5.966666666666667,12.101231575012207,7.656835079193115,0.5363125205039978,0.05666256695985794,-0.118095263838768,-0.1540590524673462,False,True,15.0,7.4796546662204,0.0,0.0,0.7403627663850783,-1.0,-831.9799990587298,0.7403627663850783,-1.9630632074683905,-0.2473048670495583,False,False,12.110054969787598,7.657742977142334,0.5293923020362854,0.05456021428108215,-0.12062913179397583,-0.15203021466732025,False,True
359,5.983333333333333,12.110054969787598,7.657742977142334,0.5293923020362854,0.05456021428108215,-0.12062913179397583,-0.15203021466732025,False,True,15.0,7.4796546662204,0.0,0.0,0.7393473207950594,-1.0,-827.4501298189207,0.7393473207950594,-1.9375388484776024,-0.24446799129114274,False,False,12.118767738342285,7.6586174964904785,0.5227899551391602,0.052544303238391876,-0.1231306865811348,-0.15009522438049316,False,True
360,6.0,12.118767738342285,7.6586174964904785,0.5227899551391602,0.052544303238391876,-0.1231306865811348,-0.15009522438049316,False,True,15.0,7.4796546662204,0.0,0.0,0.7376595363020901,-1.0,-823.01076996791,0.7376595363020901,-1.9132024826422336,-0.24174665876774074,False,False,12.127375602722168,7.659460067749023,0.5164914131164551,0.05060967430472374,-0.12560150027275085,-0.14824989438056946,False,True
361,6.016666666666667,12.127375602722168,7.659460067749023,0.5164914131164551,0.05060967430472374,-0.12560150027275085,-0.14824989438056946,False,True,15.0,7.4796546662204,0.0,0.0,0.735327833890915,-1.0,-818.6554665912807,0.735327833890915,-1.8900011933147907,-0.2391313334777446,False,False,12.135883331298828,7.660271644592285,0.5104836225509644,0.04875063896179199,-0.1280430108308792,-0.14649024605751038,False,True
362,6.033333333333333,12.135883331298828,7.660271644592285,0.5104836225509644,0.04875063896179199,-0.1280430108308792,-0.14649024605751038,False,True,15.0,7.4796546662204,0.0,0.0,0.7323797911405565,-1.0,-814.3766517291057,0.7323797911405565,-1.867884889891744,-0.23661256780024081,False,False,12.144295692443848,7.66105318069458,0.5047537684440613,0.04696276783943176,-0.13045655190944672,-0.1448124647140503,False,True
363,6.05,12.144295692443848,7.66105318069458,0.5047537684440613,0.04696276783943176,-0.13045655190944672,-0.1448124647140503,False,True,15.0,7.4796546662204,0.0,0.0,0.7288422375917434,-1.0,-810.1686206541002,0.7288422375917434,-1.8468053531020878,-0.23419366289920288,False,False,12.152617454528809,7.661806106567383,0.49928930401802063,0.04524196684360504,-0.132843479514122,-0.14321279525756836,False,True
364,6.066666666666666,12.152617454528809,7.661806106567383,0.49928930401802063,0.04524196684360504,-0.132843479514122,-0.14321279525756836,False,True,15.0,7.4796546662204,0.0,0.0,0.7247412115335463,-1.0,-806.0268585175826,0.7247412115335463,-1.8267151641875505,-0.23185912438308068,False,False,12.160852432250977,7.66253137588501,0.49407893419265747,0.043583840131759644,-0.1352049559354782,-0.14168787002563477,False,True
365,6.083333333333333,12.160852432250977,7.66253137588501,0.49407893419265747,0.043583840131759644,-0.1352049559354782,-0.14168787002563477,False,True,15.0,7.4796546662204,0.0,0.0,0.720100846886635,-1.0,-801.9460116347615,0.720100846886635,-1.807571762773395,-0.22961567680375403,False,False,12.169004440307617,7.663229942321777,0.48911136388778687,0.04198439419269562,-0.13754220306873322,-0.1402343213558197,False,True
366,6.1,12.169004440307617,7.663229942321777,0.48911136388778687,0.04198439419269562,-0.13754220306873322,-0.1402343213558197,False,True,15.0,7.4796546662204,0.0,0.0,0.7149449795484542,-1.0,-797.9213587150688,0.7149449795484542,-1.7893325935512783,-0.22745827256540369,False,False,12.177077293395996,7.663902759552002,0.4843757748603821,0.04044049605727196,-0.13985638320446014,-0.1388489454984665,False,True
367,6.116666666666666,12.177077293395996,7.663902759552002,0.4843757748603821,0.04044049605727196,-0.13985638320446014,-0.1388489454984665,False,True,15.0,7.4796546662204,0.0,0.0,0.7092961877584456,-1.0,-793.9493848240609,0.7092961877584456,-1.7719571272641423,-0.22537584472377137,False,False,12.185074806213379,7.66455078125,0.4798620045185089,0.038948025554418564,-0.14214853942394257,-0.1375287026166916,False,True
368,6.133333333333334,12.185074806213379,7.66455078125,0.4798620045185089,0.038948025554418564,-0.14214853942394257,-0.1375287026166916,False,True,15.0,7.4796546662204,0.0,0.0,0.7031758755445479,-1.0,-790.0251194649924,0.7031758755445479,-1.755406968829036,-0.2233707655748166,False,False,12.193000793457031,7.665174961090088,0.47556042671203613,0.037504419684410095,-0.14441972970962524,-0.13627073168754578,False,True
369,6.15,12.193000793457031,7.665174961090088,0.47556042671203613,0.037504419684410095,-0.14441972970962524,-0.13627073168754578,False,True,15.0,7.4796546662204,0.0,0.0,0.6966036558151245,-1.0,-786.1457699262148,0.6966036558151245,-1.7396459504842758,-0.22143292880906032,False,False,12.200858116149902,7.665775775909424,0.4714615046977997,0.03610629215836525,-0.1466708779335022,-0.13507217168807983,False,True
370,6.166666666666667,12.200858116149902,7.665775775909424,0.4714615046977997,0.03610629215836525,-0.1466708779335022,-0.13507217168807983,False,True,15.0,7.4796546662204,0.0,0.0,0.6896006584167482,-1.0,-782.3071251298072,0.6896006584167482,-1.7246379447996618,-0.21957535173610843,False,False,12.208650588989258,7.666354179382324,0.4675561487674713,0.034751277416944504,-0.14890305697917938,-0.13393040001392365,False,True
371,6.183333333333334,12.208650588989258,7.666354179382324,0.4675561487674713,0.034751277416944504,-0.14890305697917938,-0.13393040001392365,False,True,15.0,7.4796546662204,0.0,0.0,0.6821843475103377,-1.0,-778.5066620321677,0.6821843475103377,-1.7103496401637794,-0.21777899482107227,False,False,12.216381072998047,7.666910648345947,0.46383559703826904,0.03343623876571655,-0.15111711621284485,-0.13284282386302948,False,True
372,6.2,12.216381072998047,7.666910648345947,0.46383559703826904,0.03343623876571655,-0.15111711621284485,-0.13284282386302948,False,True,15.0,7.4796546662204,0.0,0.0,0.6743736863136296,-1.0,-774.740483725112,0.6743736863136296,-1.6967482230305675,-0.21604329260909425,False,False,12.224052429199219,7.667445659637451,0.46029213070869446,0.03215894475579262,-0.15331389009952545,-0.1318071335554123,False,True
373,6.216666666666667,12.224052429199219,7.667445659637451,0.46029213070869446,0.03215894475579262,-0.15331389009952545,-0.1318071335554123,False,True,15.0,7.4796546662204,0.0,0.0,0.6661847621202468,-1.0,-771.0058528475836,0.6661847621202468,-1.6838045257955792,-0.21437176732038207,False,False,12.231667518615723,7.667960166931152,0.4569177031517029,0.030917000025510788,-0.15549424290657043,-0.13082094490528107,False,True
374,6.233333333333333,12.231667518615723,7.667960166931152,0.4569177031517029,0.030917000025510788,-0.15549424290657043,-0.13082094490528107,False,True,15.0,7.4796546662204,0.0,0.0,0.6576343536376952,-1.0,-767.3005409763666,0.6576343536376952,-1.671488389837742,-0.21275885579519357,False,False,12.239229202270508,7.668454170227051,0.4537048637866974,0.02970818802714348,-0.15765897929668427,-0.1298820823431015,False,True
375,6.25,12.239229202270508,7.668454170227051,0.4537048637866974,0.02970818802714348,-0.15765897929668427,-0.1298820823431015,False,True,15.0,7.4796546662204,0.0,0.0,0.6487375706434249,-1.0,-763.621180775685,0.6487375706434249,-1.6597722296684982,-0.2111963826401484,False,False,12.246740341186523,7.668928623199463,0.45064613223075867,0.028530526906251907,-0.15980881452560425,-0.1289883255958557,False,True
376,6.266666666666667,12.246740341186523,7.668928623199463,0.45064613223075867,0.028530526906251907,-0.15980881452560425,-0.1289883255958557,False,True,15.0,7.4796546662204,0.0,0.0,0.6395102739334106,-1.0,-759.9660904216635,0.6395102739334106,-1.648627961713076,-0.20968782241346404,False,False,12.254202842712402,7.669384002685547,0.4477349817752838,0.02738216519355774,-0.1619444638490677,-0.12813781201839447,False,True
377,6.283333333333333,12.254202842712402,7.669384002685547,0.4477349817752838,0.02738216519355774,-0.1619444638490677,-0.12813781201839447,False,True,15.0,7.4796546662204,0.0,0.0,0.629965987801552,-1.0,-756.3333850740999,0.629965987801552,-1.6380318741828204,-0.20822753178149758,False,False,12.261618614196777,7.669820785522461,0.44496455788612366,0.026261258870363235,-0.16406658291816711,-0.12732848525047302,False,True
378,6.3,12.261618614196777,7.669820785522461,0.44496455788612366,0.026261258870363235,-0.16406658291816711,-0.12732848525047302,False,True,15.0,7.4796546662204,0.0,0.0,0.6201200902462012,-1.0,-752.7212534788127,0.6201200902462012,-1.6279579990148547,-0.2068133816953256,False,False,12.268990516662598,7.670239448547363,0.4423288404941559,0.025165999308228493,-0.16617582738399506,-0.1265585720539093,False,True
379,6.316666666666666,12.268990516662598,7.670239448547363,0.4423288404941559,0.025165999308228493,-0.16617582738399506,-0.1265585720539093,False,True,15.0,7.4796546662204,0.0,0.0,0.6099843055009848,-1.0,-749.1274446938612,0.6099843055009848,-1.6183838881641628,-0.20545584517522522,False,False,12.276320457458496,7.670639991760254,0.43982166051864624,0.02409503608942032,-0.16827292740345,-0.12582628428936005,False,True
380,6.333333333333333,12.276320457458496,7.670639991760254,0.43982166051864624,0.02409503608942032,-0.16827292740345,-0.12582628428936005,False,True,15.0,7.4796546662204,0.0,0.0,0.599571207165718,-1.0,-745.5501140387689,0.599571207165718,-1.6092868435233831,-0.20413949057863515,False,False,12.283611297607422,7.671023368835449,0.43743735551834106,0.023046303540468216,-0.17035847902297974,-0.12512993812561035,False,True
381,6.35,12.283611297607422,7.671023368835449,0.43743735551834106,0.023046303540468216,-0.17035847902297974,-0.12512993812561035,False,True,15.0,7.4796546662204,0.0,0.0,0.5888918519020079,-1.0,-741.987302312542,0.5888918519020079,-1.6006455816030503,-0.20285971070174605,False,False,12.290863990783691,7.671389579772949,0.4351704716682434,0.022019056603312492,-0.17243297398090363,-0.12446793168783188,False,True
382,6.366666666666666,12.290863990783691,7.671389579772949,0.4351704716682434,0.022019056603312492,-0.17243297398090363,-0.12446793168783188,False,True,15.0,7.4796546662204,0.0,0.0,0.5779589831829073,-1.0,-738.4383172972618,0.5779589831829073,-1.592439797013998,-0.20161847983275186,False,False,12.298080444335938,7.671738624572754,0.43301552534103394,0.021011602133512497,-0.17449694871902466,-0.12383872270584106,False,True
383,6.383333333333334,12.298080444335938,7.671738624572754,0.43301552534103394,0.021011602133512497,-0.17449694871902466,-0.12383872270584106,False,True,15.0,7.4796546662204,0.0,0.0,0.5667838454246521,-1.0,-734.9007993325854,0.5667838454246521,-1.5846498029947282,-0.2004213137729792,False,False,12.30526351928711,7.67207145690918,0.4309678375720978,0.02002282626926899,-0.17655101418495178,-0.12324091792106628,False,True
384,6.4,12.30526351928711,7.67207145690918,0.4309678375720978,0.02002282626926899,-0.17655101418495178,-0.12324091792106628,False,True,15.0,7.4796546662204,0.0,0.0,0.555374497175217,-1.0,-731.3739971684362,0.555374497175217,-1.5772580054044725,-0.199255859617692,False,False,12.312414169311523,7.672388076782227,0.4290224015712738,0.019051382318139076,-0.17859560251235962,-0.12267301976680756,False,True
385,6.416666666666667,12.312414169311523,7.672388076782227,0.4290224015712738,0.019051382318139076,-0.17859560251235962,-0.12267301976680756,False,True,15.0,7.4796546662204,0.0,0.0,0.5437428176403047,-1.0,-727.8563744793305,0.5437428176403047,-1.5702454772114753,-0.19812577047957708,False,False,12.319533348083496,7.672688961029053,0.4271746873855591,0.018096372485160828,-0.18063117563724518,-0.1221337616443634,False,True
386,6.433333333333334,12.319533348083496,7.672688961029053,0.4271746873855591,0.018096372485160828,-0.18063117563724518,-0.1221337616443634,False,True,15.0,7.4796546662204,0.0,0.0,0.5318985790014266,-1.0,-724.3475956736537,0.5318985790014266,-1.5635960324674847,-0.19702997869854047,False,False,12.326623916625977,7.672974109649658,0.42542025446891785,0.017156703397631645,-0.18265824019908905,-0.12162179499864578,False,True
387,6.45,12.326623916625977,7.672974109649658,0.42542025446891785,0.017156703397631645,-0.18265824019908905,-0.12162179499864578,False,True,15.0,7.4796546662204,0.0,0.0,0.5198498070240021,-1.0,-720.8456428407926,0.5198498070240021,-1.557292690706253,-0.19596110501300715,False,False,12.333686828613281,7.673243522644043,0.4237549602985382,0.01623120717704296,-0.18467716872692108,-0.12113597244024277,False,True
388,6.466666666666667,12.333686828613281,7.673243522644043,0.4237549602985382,0.01623120717704296,-0.18467716872692108,-0.12113597244024277,False,True,15.0,7.4796546662204,0.0,0.0,0.5076055407524107,-1.0,-717.3491429750013,0.5076055407524107,-1.551320761281252,-0.1949270986746844,False,False,12.340723037719727,7.673497676849365,0.4221748411655426,0.015319162979722023,-0.1866884082555771,-0.12067509442567825,False,True
389,6.483333333333333,12.340723037719727,7.673497676849365,0.4221748411655426,0.015319162979722023,-0.1866884082555771,-0.12067509442567825,False,True,15.0,7.4796546662204,0.0,0.0,0.4951745450496674,-1.0,-713.8579504211929,0.4951745450496674,-1.5456651228427887,-0.19392535686629112,False,False,12.347734451293945,7.673737049102783,0.4206758737564087,0.014419617131352425,-0.18869240581989288,-0.12023796886205673,False,True
390,6.5,12.347734451293945,7.673737049102783,0.4206758737564087,0.014419617131352425,-0.18869240581989288,-0.12023796886205673,False,True,15.0,7.4796546662204,0.0,0.0,0.48256465792655945,-1.0,-710.3712363270024,0.48256465792655945,-1.5403106997787954,-0.19294407429029165,False,False,12.354722023010254,7.673961639404297,0.4192546010017395,0.013531568460166454,-0.19068945944309235,-0.1198236495256424,False,True
391,6.516666666666667,12.354722023010254,7.673961639404297,0.4192546010017395,0.013531568460166454,-0.19068945944309235,-0.1198236495256424,False,True,15.0,7.4796546662204,0.0,0.0,0.4697832614183426,-1.0,-706.8877854000121,0.4697832614183426,-1.5352453512996438,-0.19199086505172688,False,False,12.361686706542969,7.674171447753906,0.41790732741355896,0.012654717080295086,-0.19267994165420532,-0.1194310262799263,False,True
392,6.533333333333333,12.361686706542969,7.674171447753906,0.41790732741355896,0.012654717080295086,-0.19267994165420532,-0.1194310262799263,False,True,15.0,7.4796546662204,0.0,0.0,0.45683863461017626,-1.0,-703.4073583665222,0.45683863461017626,-1.530455062749982,-0.19106494404151356,False,False,12.368630409240723,7.6743669509887695,0.41663092374801636,0.011787992902100086,-0.19466423988342285,-0.11905921250581741,False,True
393,6.55,12.368630409240723,7.6743669509887695,0.41663092374801636,0.011787992902100086,-0.19466423988342285,-0.11905921250581741,False,True,15.0,7.4796546662204,0.0,0.0,0.4437360078096393,-1.0,-699.9288758864252,0.4437360078096393,-1.5259285421460866,-0.19016615617895713,False,False,12.375554084777832,7.674548149108887,0.4154221713542938,0.010930720716714859,-0.1966427117586136,-0.11870727688074112,False,True
394,6.566666666666666,12.375554084777832,7.674548149108887,0.4154221713542938,0.010930720716714859,-0.1966427117586136,-0.11870727688074112,False,True,15.0,7.4796546662204,0.0,0.0,0.4304820895195012,-1.0,-696.4515500175273,0.4304820895195012,-1.521653961890936,-0.18928433825992275,False,False,12.382458686828613,7.674715042114258,0.4142780601978302,0.010082338005304337,-0.19861561059951782,-0.1183742806315422,False,True
395,6.583333333333333,12.382458686828613,7.674715042114258,0.4142780601978302,0.010082338005304337,-0.19861561059951782,-0.1183742806315422,False,True,15.0,7.4796546662204,0.0,0.0,0.4170839041471486,-1.0,-692.9747219337761,0.4170839041471486,-1.517619538971782,-0.1884302639029167,False,False,12.389345169067383,7.674868106842041,0.4131954610347748,0.009242209605872631,-0.2005832940340042,-0.1180594190955162,False,True
396,6.6,12.389345169067383,7.674868106842041,0.4131954610347748,0.009242209605872631,-0.2005832940340042,-0.1180594190955162,False,True,15.0,7.4796546662204,0.0,0.0,0.40354729294776903,-1.0,-689.4982868903328,0.40354729294776903,-1.5138148386478425,-0.187595239292604,False,False,12.396214485168457,7.675007343292236,0.41217201948165894,0.008409860543906689,-0.20254603028297424,-0.11776194721460342,False,True
397,6.616666666666666,12.396214485168457,7.675007343292236,0.41217201948165894,0.008409860543906689,-0.20254603028297424,-0.11776194721460342,False,True,15.0,7.4796546662204,0.0,0.0,0.38987725675106066,-1.0,-686.0216241307828,0.38987725675106066,-1.5102305378943681,-0.18677772720699287,False,False,12.403067588806152,7.675132751464844,0.4112047255039215,0.007584534585475922,-0.2045040726661682,-0.11748100072145462,False,True
398,6.633333333333334,12.403067588806152,7.675132751464844,0.4112047255039215,0.007584534585475922,-0.2045040726661682,-0.11748100072145462,False,True,15.0,7.4796546662204,0.0,0.0,0.3760803729295734,-1.0,-682.5438371766704,0.3760803729295734,-1.5068556397348645,-0.18597958236949308,False,False,12.409905433654785,7.675244331359863,0.4102911055088043,0.006765917409211397,-0.2064576894044876,-0.11721588671207428,False,True
399,6.65,12.409905433654785,7.675244331359863,0.4102911055088043,0.006765917409211397,-0.2064576894044876,-0.11721588671207428,False,True,15.0,7.4796546662204,0.0,0.0,0.3621614724397664,-1.0,-679.0645457362942,0.3621614724397664,-1.5036812959104777,-0.18519366860840736,False,False,12.416728973388672,7.675342559814453,0.4094286859035492,0.005953618325293064,-0.20840707421302795,-0.1169658675789833,False,True
400,6.666666666666667,12.416728973388672,7.675342559814453,0.4094286859035492,0.005953618325293064,-0.20840707421302795,-0.1169658675789833,False,True,15.0,7.4796546662204,0.0,0.0,0.34812602698802975,-1.0,-675.5838949711587,0.34812602698802975,-1.5006981802076105,-0.18444089886519374,False,False,12.423539161682129,7.675427436828613,0.4086151719093323,0.005147042218595743,-0.21035262942314148,-0.11673028022050858,False,True
401,6.683333333333334,12.423539161682129,7.675427436828613,0.4086151719093323,0.005147042218595743,-0.21035262942314148,-0.11673028022050858,False,True,15.0,7.4796546662204,0.0,0.0,0.3339778035879135,-1.0,-672.1011211679804,0.3339778035879135,-1.4978978833705188,-0.18369307611825478,False,False,12.430336952209473,7.675498962402344,0.4078482687473297,0.004345530178397894,-0.21229447424411774,-0.11650847643613815,False,True
402,6.7,12.430336952209473,7.675498962402344,0.4078482687473297,0.004345530178397894,-0.21229447424411774,-0.11650847643613815,False,True,15.0,7.4796546662204,0.0,0.0,0.3197218954563139,-1.0,-668.6153863562572,0.3197218954563139,-1.4952721292853355,-0.18296377053804344,False,False,12.437122344970703,7.6755571365356445,0.40712612867355347,0.0035488265566527843,-0.21423283219337463,-0.11629988998174667,False,True
403,6.716666666666667,12.437122344970703,7.6755571365356445,0.40712612867355347,0.0035488265566527843,-0.21423283219337463,-0.11629988998174667,False,True,15.0,7.4796546662204,0.0,0.0,0.3053627997636794,-1.0,-665.1266936060131,0.3053627997636794,-1.4928137934535743,-0.18225160039094657,False,False,12.443896293640137,7.675601959228516,0.4064463675022125,0.002757019829005003,-0.21616794168949127,-0.116103895008564,False,True
404,6.733333333333333,12.443896293640137,7.675601959228516,0.4064463675022125,0.002757019829005003,-0.21616794168949127,-0.116103895008564,False,True,15.0,7.4796546662204,0.0,0.0,0.29090498685836796,-1.0,-661.6351910818985,0.29090498685836796,-1.4905147891104225,-0.18155416531787405,False,False,12.45065975189209,7.675633907318115,0.4058075249195099,0.0019690734334290028,-0.21810001134872437,-0.11591999977827072,False,True
405,6.75,12.45065975189209,7.675633907318115,0.4058075249195099,0.0019690734334290028,-0.21810001134872437,-0.11591999977827072,False,True,15.0,7.4796546662204,0.0,0.0,0.27635116279125205,-1.0,-658.1400745777356,0.27635116279125205,-1.4883690266340972,-0.18086649931056412,False,False,12.457413673400879,7.675652503967285,0.4052073359489441,0.0011850139126181602,-0.22002920508384705,-0.1157475933432579,False,True
406,6.766666666666667,12.457413673400879,7.675652503967285,0.4052073359489441,0.0011850139126181602,-0.22002920508384705,-0.1157475933432579,False,True,15.0,7.4796546662204,0.0,0.0,0.26170593798160535,-1.0,-654.6407923116851,0.26170593798160535,-1.486368645593524,-0.1801965799998633,False,False,12.464158058166504,7.675658226013184,0.4046441316604614,0.00040472441469319165,-0.22195573151111603,-0.11558619886636734,False,True
407,6.783333333333333,12.464158058166504,7.675658226013184,0.4046441316604614,0.00040472441469319165,-0.22195573151111603,-0.11558619886636734,False,True,15.0,7.4796546662204,0.0,0.0,0.24697313308715807,-1.0,-651.1381232218939,0.24697313308715807,-1.4845075766563418,-0.1795264799341466,False,False,12.470892906188965,7.6756510734558105,0.40411627292633057,-0.00037262067780829966,-0.2238796204328537,-0.11543530225753784,False,True
408,6.8,12.470892906188965,7.6756510734558105,0.40411627292633057,-0.00037262067780829966,-0.2238796204328537,-0.11543530225753784,False,True,15.0,7.4796546662204,0.0,0.0,0.2321576505899432,-1.0,-647.6313238828869,0.2321576505899432,-1.4827793611377478,-0.17888645145169998,False,False,12.477620124816895,7.675631046295166,0.40362223982810974,-0.001146896043792367,-0.2258012592792511,-0.11529450863599777,False,True
409,6.816666666666666,12.477620124816895,7.675631046295166,0.40362223982810974,-0.001146896043792367,-0.2258012592792511,-0.11529450863599777,False,True,15.0,7.4796546662204,0.0,0.0,0.21725983917713165,-1.0,-644.1201274078311,0.21725983917713165,-1.4811789135962727,-0.17825081942992085,False,False,12.484339714050293,7.67559814453125,0.4031602144241333,-0.001918321242555976,-0.2277207225561142,-0.11516328155994415,False,True
410,6.833333333333333,12.484339714050293,7.67559814453125,0.4031602144241333,-0.001918321242555976,-0.2277207225561142,-0.11516328155994415,False,True,15.0,7.4796546662204,0.0,0.0,0.20228472650051144,-1.0,-640.604595067071,0.20228472650051144,-1.4796994301468136,-0.17762141553114782,False,False,12.49105167388916,7.6755523681640625,0.40272900462150574,-0.002687710104510188,-0.22963809967041016,-0.11504128575325012,False,True
411,6.85,12.49105167388916,7.6755523681640625,0.40272900462150574,-0.002687710104510188,-0.22963809967041016,-0.11504128575325012,False,True,15.0,7.4796546662204,0.0,0.0,0.18723530769348162,-1.0,-637.0839577761031,0.18723530769348162,-1.4783366266310216,-0.17700727573820904,False,False,12.497756958007812,7.6754937171936035,0.4023270010948181,-0.0034545166417956352,-0.2315535992383957,-0.11492803692817688,False,True
412,6.866666666666666,12.497756958007812,7.6754937171936035,0.4023270010948181,-0.0034545166417956352,-0.2315535992383957,-0.11492803692817688,False,True,15.0,7.4796546662204,0.0,0.0,0.1721144229173659,-1.0,-633.5588631718241,0.1721144229173659,-1.4770843977063894,-0.17640277535837615,False,False,12.504456520080566,7.675422668457031,0.4019528329372406,-0.0042193857952952385,-0.23346737027168274,-0.11482316255569458,False,True
413,6.883333333333334,12.504456520080566,7.675422668457031,0.4019528329372406,-0.0042193857952952385,-0.23346737027168274,-0.11482316255569458,False,True,15.0,7.4796546662204,0.0,0.0,0.15692425370216356,-1.0,-630.0290250468412,0.15692425370216356,-1.4759379629373548,-0.17580609984476542,False,False,12.511150360107422,7.6753387451171875,0.40160542726516724,-0.004982777405530214,-0.23537951707839966,-0.11472636461257935,False,True
414,6.9,12.511150360107422,7.6753387451171875,0.40160542726516724,-0.004982777405530214,-0.23537951707839966,-0.11472636461257935,False,True,15.0,7.4796546662204,0.0,0.0,0.14166735410690312,-1.0,-626.4935177331458,0.14166735410690312,-1.4748935079097747,-0.17521741548762657,False,False,12.517838478088379,7.675241947174072,0.4012834429740906,-0.005744311027228832,-0.2372901439666748,-0.11463722586631775,False,True
415,6.916666666666667,12.517838478088379,7.675241947174072,0.4012834429740906,-0.005744311027228832,-0.2372901439666748,-0.11463722586631775,False,True,15.0,7.4796546662204,0.0,0.0,0.12634731531143206,-1.0,-622.9531078230972,0.12634731531143206,-1.4739457907676699,-0.17464607734626078,False,False,12.524521827697754,7.675132751464844,0.4009855091571808,-0.006504628341645002,-0.2391994744539261,-0.11455535888671875,False,True
416,6.933333333333334,12.524521827697754,7.675132751464844,0.4009855091571808,-0.006504628341645002,-0.2391994744539261,-0.11455535888671875,False,True,15.0,7.4796546662204,0.0,0.0,0.11096603572368613,-1.0,-619.4075224327128,0.11096603572368613,-1.4730898802012204,-0.17407690794773584,False,False,12.531200408935547,7.675010681152344,0.4007107615470886,-0.0072638350538909435,-0.24110755324363708,-0.11448050290346146,False,True
